"item_id","initially_scraped","user_id","title","currency_symbol","price","description","brand","label","size","gender","color1","status","photos","catalog_id","url","reserved_for_user_id","favourites","view_count","is_admin_alerted","active_bid_count"
"2018961957","2022-09-27 13:20:37.309755","79562987","Schwarzes Mesh corset top","€","25.00 ","70C, Hackenverschlusse hinten, die Schnürung ist verstellbar 


!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  


","Vintage","Vintage","S / 36 / 8","male","Black","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2018961957-schwarzes-mesh-corset-top",,"27","291",,"2"
"2018952669","2022-09-27 13:20:37.309759","79562987","Schwarzes spitzen Corset top 90B/95A","€","29.00 ","Durchsichtig 

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  


","Vintage","Vintage","L / 40 / 12","male","Black","Very good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/2018952669-schwarzes-spitzen-corset-top-90b95a",,"114","929",,"2"
"2017402333","2022-09-27 13:20:37.309764","79562987","Schwarzes Body mit spitze ","€","39.00 ","Wie neu

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  


","Vintage","Vintage","S / 36 / 8","male","Black","Very good","x","1835","https://www.vinted.de/women/clothes/tops-and-t-shirts/bodysuits/2017402333-schwarzes-body-mit-spitze",,"43","923",,"0"
"2013754320","2022-09-27 13:20:37.309770","79562987","Süßes Cottagecore off-weißes Baumwolle Kleid ","€","45.00 ","Reißverschluss an der Seite

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","White","Good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2013754320-susses-cottagecore-off-weisses-baumwolle-kleid",,"30","209","False","0"
"2013566317","2022-09-27 13:20:37.309775","79562987","Fairy cottagecore türkis gehackeltes Top","€","35.00 ","Durchsichtig, super für layering S/M

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  


","Vintage","Vintage","M / 38 / 10","male","Turquoise","Very good","x","228","https://www.vinted.de/women/clothes/tops-and-t-shirts/other-tops-and-t-shirts/2013566317-fairy-cottagecore-turkis-gehackeltes-top",,"0","41","False","0"
"2055599149","2022-09-27 13:20:37.309779","79562987","True vintage weißes Mini Kleid mit roten Blümchen nicht stretchy hinten zum binden","€","45.00 ","Einfach wunderschön 😍 leider mir zu klein😢

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","Red","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2055599149-true-vintage-weisses-mini-kleid-mit-roten-blumchen-nicht-stretchy-hinten-zum-binden",,"13","107","False","0"
"2005577164","2022-09-27 13:20:37.309784","79562987","Y2K Lila mesh/spitze corset top mit röschen","€","39.00 ","75C/70D/80B

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","Purple","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2005577164-y2k-lila-meshspitze-corset-top-mit-roschen",,"21","212",,"1"
"1994514860","2022-09-27 13:20:37.309790","79562987","Süßes Cottagecore Chiffon sommer Top ","€","29.00 ","Neu, nicht stretchy

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","Beige","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/1994514860-susses-cottagecore-chiffon-sommer-top",,"18","211","False","0"
"1992155130","2022-09-27 13:20:37.309795","79562987","Süßes milkmaid cottagecore weißes Baumwolle Mini Kleid eyelet achichtenkleid","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","White","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/1992155130-susses-milkmaid-cottagecore-weisses-baumwolle-mini-kleid-eyelet-achichtenkleid",,"14","198",,"0"
"1988267831","2022-09-27 13:20:37.309800","79562987","Süßes Y2K fairy mesh Corset top 75D/80C","€","49.00 ","Neuwertig

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","Cream","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/1988267831-susses-y2k-fairy-mesh-corset-top-75d80c",,"49","298",,"0"
"1986744299","2022-09-27 13:20:37.309805","79562987","Y2K Traumkleid aus Baumwolle gestreift mit Reißverschluss an der seite","€","45.00 ","Träger sind verstellbar 


!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","Beige","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/1986744299-y2k-traumkleid-aus-baumwolle-gestreift-mit-reissverschluss-an-der-seite",,"73","567","False","1"
"1986364365","2022-09-27 13:20:37.309810","79562987","Super süßes mesh Oberstoff rosa Babydoll Kleid mit polka dot muster ","€","35.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","Coral","Very good","x","1777","https://www.vinted.de/women/clothes/dresses/special-occasion-dresses/prom-dresses/1986364365-super-susses-mesh-oberstoff-rosa-babydoll-kleid-mit-polka-dot-muster",,"11","195","False","0"
"1986341652","2022-09-27 13:20:37.309815","79562987","Creme Sneaker 36 ","€","20.00 ","Super süß, neu, nie getragen 

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Jumex","Jumex","36","male","White","New without tags","x","214","https://www.vinted.de/women/shoes/sports-shoes/trainers/1986341652-creme-sneaker-36",,"1","40","False","0"
"1984187120","2022-09-27 13:20:37.309819","79562987","Y2K mesh mini Kleid XS/S, mit Pailletten an den Träger, stretchy, doppellagig","€","45.00 ","Ich bin 174 cm und mir ist leider zu kurz


!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  

","Vintage","Vintage","S / 36 / 8","male","Multi","Very good","x","178","https://www.vinted.de/women/clothes/dresses/mini-dresses/1984187120-y2k-mesh-mini-kleid-xss-mit-pailletten-an-den-trager-stretchy-doppellagig",,"17","281","False","0"
"1980402693","2022-09-27 13:20:37.309824","79562987","True vintage Y2K beige midi Kleid S/M","€","35.00 "," !!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball ","Vintage","Vintage","M / 38 / 10","male","Beige","Very good","x","1777","https://www.vinted.de/women/clothes/dresses/special-occasion-dresses/prom-dresses/1980402693-true-vintage-y2k-beige-midi-kleid-sm",,"39","283","False","1"
"1980336775","2022-09-27 13:20:37.309829","79562987","Super süße Sommer Platform Flip Flops / slippers","€","50.00 ","Wie auf den Bildern - nie getragen, ein paar Staub Flecken, bisschen verfärbung an den Sohlen



!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball   platform Schuhe coconut coquette dollette fairy cute summer flipflops","Vintage","Vintage","38","male","Beige","Very good","x","215","https://www.vinted.de/women/shoes/slippers/1980336775-super-susse-sommer-platform-flip-flops-slippers",,"31","200","False","1"
"1970587233","2022-09-27 13:20:37.309834","79562987","besige mesh Corset Top aus mesh und sptze true y2k 75D/80C","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth","Vintage","Vintage","S / 36 / 8","male","Beige","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/1970587233-besige-mesh-corset-top-aus-mesh-und-sptze-true-y2k-75d80c",,"49","384",,"2"
"1970579904","2022-09-27 13:20:37.309838","79562987","blaues ""jeans"" look cropped Corset top 75C/80B mit schnuerung detail ","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth","Vintage","Vintage","S / 36 / 8","male","Blue","Very good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/1970579904-blaues-jeans-look-cropped-corset-top-75c80b-mit-schnuerung-detail",,"54","362",,"1"
"1966067543","2022-09-27 13:20:37.309843","79562987","cooles y2k mesh Kleid hellblau doppellaegig nicht durchsichtig ","€","45.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid Abiball abschlussball","Vintage","Vintage","S / 36 / 8","male","Turquoise","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/1966067543-cooles-y2k-mesh-kleid-hellblau-doppellaegig-nicht-durchsichtig",,"4","77","False","0"
"1966060087","2022-09-27 13:20:37.309847","79562987","beige/khaki mesh spitze Corset top mit hacken vorne ","€","45.00 ","Halbdurchsichtig, stretchy.


Achsel zu Achsel 30 cm
Taille 25 cm
Achsel zu Saum 25 cm
Vorne Mitte oben bis Saum 28 cm
 
Zum Vergleich, ich trage 75C, Brustumfang 95 cm, Taille 75 cm.

!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth","Vintage","Vintage","S / 36 / 8","male","Beige","Very good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/1966060087-beigekhaki-mesh-spitze-corset-top-mit-hacken-vorne",,"141","729","False","2"
"1959899309","2022-09-27 13:20:37.309852","79562987","groovy pastel Sommer Mini Klied neckhalter, mit reissverschluss an er seite","€","45.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed  coquette dollette dollz ","Vintage","Vintage","S / 36 / 8","male","Lilac","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/1959899309-groovy-pastel-sommer-mini-klied-neckhalter-mit-reissverschluss-an-er-seite",,"25","296","False","0"
"1954899398","2022-09-27 13:20:37.309857","79562987","coquette weisses Spitzen Corset Top mit rosa Röschen ","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed archive dollette dainty cute cutesy kawaii boho","Vintage","Vintage","S / 36 / 8","male","White","Very good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/1954899398-coquette-weisses-spitzen-corset-top-mit-rosa-roschen",,"82","801",,"1"
"1954889351","2022-09-27 13:20:37.309861","79562987","super suesses Mesh/Spitze Top y2k S/M","€","29.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed archive coquette dollette ","Vintage","Vintage","S / 36 / 8","male","Turquoise","New without tags","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/1954889351-super-suesses-meshspitze-top-y2k-sm",,"112","1431",,"5"
"1953717928","2022-09-27 13:20:37.309866","79562987","True Vintage crene maxi kleid/ Negliee durchsichtig ","€","49.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed archive dollette coquette ","Vintage","Vintage","S / 36 / 8","male","Beige","Very good","x","1055","https://www.vinted.de/women/clothes/dresses/long-dresses/1953717928-true-vintage-crene-maxi-kleid-negliee-durchsichtig",,"227","2717","False","4"
"1940156683","2022-09-27 13:20:37.309871","79562987","Parisian chic mesh Corset Top mit polka dot muster 75C/80B","€","35.00 ","!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall goth grunge deconstructed archive dollette coquette","Vintage","Vintage","S / 36 / 8","male","Black","Very good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/1940156683-parisian-chic-mesh-corset-top-mit-polka-dot-muster-75c80b",,"83","601",,"0"
